Country Name,Country Code,Series Name,Series Code,1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Senegal,SEN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0,0,0.001164311,0.001413234,0.01596667,0.076694149,0.296786944,0.92713411,2.578767773,3.036930771,5.436123348,7.498420624,10.48085228,15.76541839,26.48069595,31.3978306,45.39008866,56.59267039,66.58927184,72.63867013,86.68977306,96.60334847,102.9306512,104.2023505,102.9497559,103.9621401,106.3244864,111.7482578,116.079391,117.676782,120.4336409,..
Senegal,SEN,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,82.02738953,82.1257782,80.4853363,..,84.73155975,81.21813202,84.96743774,..,79.35614777,..,83.11347198,..,75.7066803,80.8928299,83.64054871,..,..,62.88702011,59.16162872,71.462883,72.21143341,63.74829102,53.48894119,..,58.41841888,57.59732819,59.57131958,59.19512939,61.36690903,57.40795135,65.52321625,58.1751709,..,..,..,..,69.39990997,61.4873085,60.86597061,..,..
Senegal,SEN,"Population ages 0-14, total",SP.POP.0014.TO,2887527,2977994,3068686,3159131,3249107,3337513,3424067,3510363,3594676,3675744,3755180,3832519,3907408,3980467,4052859,4126102,4202474,4282324,4365122,4452206,4546229,4647543,4754924,4872203,4997597,5127486,5266800,5414875,5567745,5724580,5883092,6040416,6192789,6340283,6485674,6630333,6773719,6913873,7047810,7177700,7307261
Senegal,SEN,"Population ages 15-64, total",SP.POP.1564.TO,3105924,3178958,3260323,3352698,3453856,3561069,3674158,3793158,3918053,4048043,4181470,4315503,4447398,4576403,4703705,4832279,4964961,5102974,5245951,5393548,5544640,5699074,5858718,6022403,6188958,6359242,6532629,6709671,6892159,7081224,7277456,7487751,7711881,7946265,8193488,8451771,8719458,9000711,9296026,9595171,9898917
Senegal,SEN,"Population ages 65 and above, total",SP.POP.65UP.TO,178423,184849,191696,199056,206874,215054,223608,232481,241559,250727,259900,268975,277876,286554,294975,303144,311129,318989,326954,335196,343635,352073,360414,368782,377315,386202,395600,405575,415977,426029,435019,442141,451512,464808,478631,492805,507604,521536,532884,543578,556985
Senegal,SEN,Population growth (annual %),SP.POP.GROW,2.684536084,2.716027799,2.781970142,2.874833606,2.921521352,2.9067457,2.884706438,2.883110009,2.855443967,2.800459674,2.746274966,2.653965777,2.530200353,2.411890156,2.326077961,2.293403139,2.31639981,2.353491864,2.380076338,2.414981698,2.459968005,2.500339048,2.541263518,2.602334405,2.632811906,2.637543888,2.676747498,2.7107016,2.722036804,2.726972355,2.711819289,2.71905101,2.72463609,2.715442959,2.717977838,2.714643282,2.697631159,2.684381849,2.645380545,2.572170153,2.546995953
Senegal,SEN,"Population, total",SP.POP.TOTL,6171874,6341801,6520705,6710885,6909837,7113636,7321832,7536001,7754289,7974514,8196551,8416997,8632681,8843423,9051539,9261526,9478564,9704287,9938027,10180950,10434504,10698691,10974057,11263387,11563869,11872929,12195029,12530121,12875880,13231833,13595566,13970308,14356181,14751356,15157793,15574909,16000781,16436120,16876720,17316449,17763163
Senegal,SEN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.293740004,..,0.434300005,..,..,..,..,0.577199996,..,..,..,..,..,..,..,..
Senegal,SEN,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,154.33,154.89,171.65,183.89,145.79,149.31,164.22,205.41,170.41,206.56,170.43,209.64,209.1,178.93,189.6,261.11,258.27,276.36,289.48,323.15,323.93,332.99,373.64,363.09,395.73,..,..,..
Senegal,SEN,Urban population,SP.URB.TOTL,2273225,2358579,2448460,2544029,2644464,2746788,2837576,2931203,3027119,3124415,3222966,3321684,3419060,3515172,3610749,3707759,3808203,3912769,4021323,4134178,4267503,4419201,4577718,4744589,4918692,5099067,5287643,5484810,5689594,5901794,6120588,6347549,6584032,6829288,7084752,7350111,7624852,7909390,8202086,8499952,8806799
Senegal,SEN,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,..,..,..,..,..,..,2.8,..,..,..,..,..,..,..,..,..
Seychelles,SYC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.8,..,..,..,..,32.1,..,..,..,..,..
Seychelles,SYC,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,..,..,2.100059986,3.115259886,2.328089952,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.447809935,..,..,..,..,0.440369993,0.04724,2.361000061,2.90418005,4.00924015,..
Seychelles,SYC,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2330,2330,2330,2330,2330,2330,2330,2330,2330,2330,2330,2330,2330,2330,2330,2330,2330,1970,2330,2330,2330,2330,2330,2330,2330,2330,2330,2330,2330,2330,2330,2330,2330,2330,2330,2330,2330,2330,..,..,..
Seychelles,SYC,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,174.6843865,100.0316701,74.45706915,79.3554397,75.99630332,51.69741641,66.62458987,60.91225257,..,..,..,..,..,..,..,..
Seychelles,SYC,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Seychelles,SYC,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,0.545951545,..,0.570708156,..,0.592290521,..,0.694714844,0.791487634,0.549316823,0.374254942,0.334428996,0.336277306,0.562798917,0.575691283,0.600197673,0.606024206,0.579943299,0.600916207,0.577941358,1.141892672,1.100831389,0.849183261,0.860554039,1.17598176,1.388632894,1.600454926,1.698149085,..
Seychelles,SYC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,33.71783,29.80259,27.65741,..,30.03923,32.18668,..,..,..,..,19.55066,37.47164,22.79841,..,17.74752,..,..,..,32.01208,32.82093,..,..,..,..,..,..,..,23.95993,38.71649,34.37999,37.4361,..,30.57084,..,..,..,..,..,..,..
Seychelles,SYC,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,61.83794,55.45021,54.97402,..,47.95463,48.11692,..,..,..,..,24.25545,25.24821,41.15509,..,40.82127,..,..,..,26.112,28.90592,..,..,..,..,..,..,..,16.16604,31.64114,28.32022,32.32123,..,27.14956,..,..,..,..,..,..,..
Seychelles,SYC,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,0,0,0,..,0,0,..,..,..,..,7.45673,10.72748,12.95811,..,8.08032,..,..,..,17.44107,..,..,..,17.89537,..,..,..,..,..,1.69234,1.35168,1.12681,..,21.63562,..,..,..,..,..,..,..
Seychelles,SYC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,402168917.3,419484794.2,462665475.1,466190739.1,488915450.9,514957094.3,567923802.4,610261194.7,627107005,672089666.1,721174866.3,703602944.5,707015677,777702722.2,872533006.1,894062242.6,910799133.5,949537227.2,927971690.1,939226436.1,883932969,858736866.5,936072662.7,1024120861,1115022509,1084627595,1057735599,1105387984,1210507987,1248162998,1263811654,1315169065,1432403352,1605975219,1717657340,1802500556,1901895701,1678615793,1687886479,1940678728,2002037446
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,156098237,160992921,179691482.7,221147061.3,265212956.9,301985618.1,324333366.5,392163560.9,398307169.9,461409398.9,504230620.6,517570058.2,540733047.7,535250347.1,598966982.4,647287375.8,662838614.9,654212394.3,662064155.9,742134837.5,750847230.1,893012218.2,977899381.8,1081441283,1077308814,979597394.3,850901620.4,981616542.3,1058918707,1089407839,1333160407,1387577870,1432403352,1568513348,1675370641,1784313927,1868690097,1382551752,1487173795,2057968520,2141450171
Seychelles,SYC,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,0,0,0,0,0,0,0.651474286,1.28295593,2.526177514,6.229054803,7.395629183,11.01510293,14.30417083,14.59250432,24.27213922,25.41326815,34.95197117,38.38,40.44,..,41,43.16400446,47.076,50.4,51.25470199,54.25961786,56.51470815,58.76981124,70.1,74.75631315,75.46919577,81.59307191,..,..
Seychelles,SYC,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,127000,142000,136000,134000,130000,140000,138000,135000,127000,126000,135000,151000,171000,173000,178000,191000,210000,216000,237000,239000,296000,333000,382000,405000,428000,124500,..,..,..
Seychelles,SYC,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,4.290812516,4.674418605,4.541872627,4.280384842,4.27683189,4.026231508,4.424018989,4.727387331,2.759613407,2.443685452,2.281180263,2.09574851,2.024810037,1.732915588,1.782925442,1.679332821,1.778265522,1.677375471,1.734316375,1.897640227,1.602352351,1.413430023,1.468283589,1.150193197,1.020878336,0.737915363,0.855504063,0.936679585,1.036558933,2.22756172,1.278346001,1.47114469,1.413342973,1.314418393,1.287487609,1.572709146,2.77755038,1.380786317,..
Seychelles,SYC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0,0,0,0.066903057,1.380542687,2.936065124,6.68263288,20.69691627,32.4269298,45.14164062,54.26346245,58.89199923,64.17947447,68.47222384,80.76424052,87.49377293,104.2746865,121.5731078,127.2476409,134.9227834,143.1973895,141.4376409,154.4229141,149.3792825,151.0894655,164.3080248,173.563787,185.5593454,173.8823083,172.6683573,191.50843,..
Seychelles,SYC,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,95.39067078,97.48812103,94.87590027,92.88420868,92.71524048,93.78900909,..,..,90.32327271,92.59262085,91.8372879,..,..,94.12663269,91.48995209,..,96.10427094,89.87361908,97.20735168,97.91792297,84.87893677,..,..,..,..,92.03716278,..,93.97646332,..,..,..,..,96.81655884,..,96.29395294,95.98358917,95.51426697,95.02448273,95.61907196,..,..
Seychelles,SYC,"Population ages 0-14, total",SP.POP.0014.TO,23724,23554,23476,23368,24107,23832,23522,23131,23009,22792,22863,23106,23098,23012,23093,23370,23398,23187,22822,23146,22507,22018,21774,21888,21671,21861,21586,21784,20830,20814,21117,21368,21791,22088,22397,22608,22769,22881,22983,27696,27532
Seychelles,SYC,"Population ages 15-64, total",SP.POP.1564.TO,36546,36968,37436,37828,39660,40121,40791,41480,42438,42912,44168,45730,46757,47825,48974,50516,51902,52754,53163,55180,54936,55147,55760,57290,57912,59504,60066,62131,60854,61632,62818,63814,65227,66006,66675,67176,67631,68061,68444,82411,82068
Seychelles,SYC,"Population ages 65 and above, total",SP.POP.65UP.TO,4066,4195,4332,4457,4733,4802,4854,4896,4992,5059,5222,5369,5449,5581,5251,4960,5110,5191,5217,5397,5338,5310,5324,5422,5450,5591,5646,5854,5757,5857,6014,6177,6401,6583,6771,6978,7225,7521,7831,9771,10173
Seychelles,SYC,Population growth (annual %),SP.POP.GROW,-0.121166946,0.592011152,0.81101698,0.623397692,4.245108175,0.373031455,0.597440909,0.490359666,1.331962012,0.458917818,2.083758339,2.665768473,1.47017209,1.467193026,1.173453648,1.95568619,1.964196367,0.892658567,0.087474518,3.057385326,-1.131516421,-0.370334935,0.463308214,2.080596735,0.510514983,2.236282715,0.392530948,2.792329069,-2.628656355,0.98098019,1.846876093,1.555395709,2.229795053,1.33763478,1.224033758,0.954291918,0.887925293,0.853707878,0.805183391,..,-0.08762743
Seychelles,SYC,"Population, total",SP.POP.TOTL,64335,64717,65244,65652,68499,68755,69167,69507,70439,70763,72253,74205,75304,76417,77319,78846,80410,81131,81202,83723,82781,82475,82858,84600,85033,86956,87298,89770,87441,88303,89949,91359,93419,94677,95843,96762,97625,98462,99258,119878,119773
Seychelles,SYC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.399679989,0.382600009,0.38707,0.32574001,0.283930004,..,..,..,..,..,..,..,..,..,..,0.216849998,..,..,..,..,..,..,..
Seychelles,SYC,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,2.5,2.28,5.03,0.68,4.45,3.9,5.92,9.6,5.04,4.91,8.76,12.34,10.65,6.56,12.83,9.7,10,16.91,9.64,19.11,12.2,11.66,12.4,11.17,32.82,..,..,..
Seychelles,SYC,Urban population,SP.URB.TOTL,31731,31910,32160,32351,33744,33860,34065,34246,34731,34930,35718,36750,37376,38024,38583,39471,40396,40917,41126,42595,42320,42382,42813,43966,44460,45755,46241,47880,46973,47790,49055,50219,51754,52859,53922,54855,55762,56661,57542,70004,70450
Seychelles,SYC,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,59.3,..,..,..,..,..,..,57.8,..,..,..,..,64.8,..,..,63,..,63.4,..,..,..,63,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,8.532369614,..,..,..,..,16.05956078,18.87770081,22.65295029,23.52500916,22.86395073,20.74032974,18.45492935,..,..,..,..,..,..,..,..,..,..,..,11.90330982,6.202010155,3.371880054,5.620100021,8.172289848,..,..
South Africa,ZAF,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,..,..,..
South Africa,ZAF,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,32.39719496,33.91359083,36.9022311,39.95077209,44.81696974,44.86861899,44.22987592,43.175546,44.65426177,42.1780316,39.63905838,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.65115724,53.73879139,56.25972084,59.10231141,64.58927814,75.65460765,73.94161886,76.54746786,..
South Africa,ZAF,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
South Africa,ZAF,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,0.732927382,..,0.638808608,..,0.550269723,..,0.332901508,0.275540829,0.397753119,0.483857185,0.378271431,0.197672486,0.153828725,0.125426695,0.065393098,-0.004233705,-0.184170604,-0.137831539,-0.124875419,-0.07051044,0.017409462,-0.127464935,-0.136328086,-0.031051725,-0.058959816,-0.034114234,-0.31976521,..
South Africa,ZAF,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3685.904638,3920.873669,3986.760985,4039.069628,3964.552723,3994.239374,3968.818799,3911.672652,3806.168416,3701.465646,3749.70841,3814.229191,3916.511413,4450.892638,4574.026288,4388.887539,4275.582097,4399.393967,4151.052026,4385.278235,4428.504645,4470.378174,4529.414982,4626.305844,4766.652371,4592.628711,4368.117984,4492.77503,4528.050043,4340.367989,4270.810409,4183.82749,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,99.47408398,96.64645867,95.76967691,92.85246081,94.80341835,91.25547091,91.46254312,94.28061795,93.3194004,93.97926324,95.73087373,93.86145538,93.40763077,93.40638409,92.83527634,92.39877016,93.13448623,93.06283289,93.74702771,93.3012756,94.10459766,93.94471423,94.63716924,94.71080442,94.77005758,94.26696254,94.09800863,94.26062155,93.80412673,94.63150173,93.74387816,93.10180342,92.71123792,..,..,..,..,..,..,..,..
South Africa,ZAF,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.99376,45.93262,44.25636,44.14791,41.69572,40.44617,42.94778,45.1061,42.29146,40.73365,41.09463,42.46292,40.49419,39.91602,..,38.79543,..,..,38.88623,38.74843,..,..,..,..,..
South Africa,ZAF,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.68504,31.32702,31.11752,31.26304,35.27866,35.63045,32.57677,31.09478,33.68401,31.1158,30.87872,31.44942,32.91663,30.25606,..,30.72001,30.66833,..,29.41027,30.76076,..,..,..,..,..
South Africa,ZAF,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,26.41817,25.31181,26.32381,26.51544,23.97831,..,15.5893,16.61957,..,17.06743,..,..,15.24196,14.54785,14.51083,14.64847,14.11076,13.32329,15.05485,12.84803,13.09539,13.00968,12.53358,11.87729,11.70836,11.91283,12.40889,12.18509,12.54746,..,14.36148,15.25153,..,..,..,..,..
South Africa,ZAF,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.642E+11,1.72573E+11,1.70482E+11,1.70512E+11,1.74094E+11,1.81406E+11,1.85751E+11,1.8516E+11,1.83275E+11,1.79358E+11,1.81571E+11,1.87381E+11,1.9319E+11,2.01497E+11,2.06736E+11,2.0777E+11,2.12756E+11,2.21692E+11,2.27678E+11,2.36103E+11,2.43065E+11,2.54136E+11,2.67547E+11,2.8254E+11,2.97685E+11,3.07184E+11,3.0246E+11,3.11654E+11,3.21529E+11,3.29233E+11,3.37416E+11,3.42187E+11,3.4671E+11,3.49014E+11,3.53055E+11,3.58552E+11,3.59484E+11,3.38046E+11,3.53945E+11,3.60707E+11,3.62877E+11
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,96204110942,84870163366,64459376087,73354771399,96535763418,1.03977E+11,1.08056E+11,1.26048E+11,1.35204E+11,1.46956E+11,1.47195E+11,1.53513E+11,1.71736E+11,1.63235E+11,1.68978E+11,1.52983E+11,1.51517E+11,1.51753E+11,1.3543E+11,1.29088E+11,1.97019E+11,2.55807E+11,2.88867E+11,3.03859E+11,3.33077E+11,3.16131E+11,3.29754E+11,4.17364E+11,4.58199E+11,4.34401E+11,4.00886E+11,3.81199E+11,3.4671E+11,3.23586E+11,3.81449E+11,4.05261E+11,3.8933E+11,3.38291E+11,4.20118E+11,4.05271E+11,3.77782E+11
South Africa,ZAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,0,0.013283591,0.038869106,0.113747184,0.246905533,0.676740104,0.841882931,1.632093791,2.906220867,4.116249583,5.348559732,6.346619318,6.710322437,7.007691726,8.425118683,7.48854253,7.607139675,8.065375174,8.43,10,24,33.97,41,46.5,49,51.91911572,54,56.16739447,62.4,69.69687508,70.32030996,72.310492,..,..
South Africa,ZAF,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,4684000,5186000,5170000,5898000,6026000,6001000,5908000,6550000,6640000,6815000,7518000,8509000,9208000,9729000,9532000,11303000,12097000,13069000,14318000,14530000,13952000,15121000,14975000,15004000,14797000,3886600.098,..,..,..
South Africa,ZAF,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,15867850,16072382,16273778,16515224,16792468,17097879,17443141,17814021,18179270,18541865,18926590,19314482,19692815,20050904,20382896,20703758,21021772,21338378,21088301,19990943,21055801,21285409,21678833,21981198,23120551,23430091,23776332,23771537,24142655,22920638,23621462,24366735,25158403
South Africa,ZAF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.604648205,3.695606959,3.69833383,3.820576325,4.192170492,4.623759023,4.351924697,3.894626246,3.222633894,2.817650615,2.495523698,2.561965901,2.117864047,1.755878798,1.582133557,1.383166723,1.272052931,1.387289131,1.483161018,1.529309559,1.468811238,1.355728578,1.234811253,1.153872006,1.058839241,1.039513319,1.089504709,1.003481069,1.002653404,1.033522741,1.027794024,1.021893996,1.006928622,0.971046765,0.943568495,0.897196372,0.884244502,0.957516706,0.809812626,0.739893648,..
South Africa,ZAF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0.010292566,0.014243596,0.017354763,0.029956355,0.094061343,0.785800456,1.216293771,2.133823992,4.054318326,7.27773689,11.18955156,17.81332668,22.83943536,28.7485622,35.0490254,42.91739338,69.28179094,80.13859924,84.60660947,88.99293459,90.74710393,97.27155903,122.0365009,128.6931179,142.6770351,144.8590927,157.4892588,146.0644426,156.2424453,161.1938374,166.9433215,163.1909795,168.9243909,167.3958702,..
South Africa,ZAF,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,..,67.94577026,..,..,..,..,..,..,..,69.91796875,57.45230103,..,80.07260895,78.69915009,76.9859314,..,..,..,..,..,..,..,..,..,..,..,79.69695282,..,89.70417023,96.59700775,95.57306671,95.47001648,..,..,..
South Africa,ZAF,"Population ages 0-14, total",SP.POP.0014.TO,12430365,12707639,12993200,13334610,13771284,14274442,14814417,15351445,15860282,16312860,16675171,16938410,17105663,17188510,17145956,16993268,16781321,16497279,16169421,15838793,15527556,15262194,15061499,14918651,14826749,14817146,14849214,14880836,14957475,15108204,15312902,15540395,15799278,16004660,16191510,16445884,16697281,16899481,17029519,17100181,17096939
South Africa,ZAF,"Population ages 15-64, total",SP.POP.1564.TO,18187857,18774776,19428801,20167718,20932853,21663380,22356476,22986083,23467984,23818107,24169268,24599019,25102745,25648188,26274353,26965319,27664706,28369978,29081144,29803907,30511731,31175478,31776293,32331020,32862272,33370739,33868111,34370007,34866342,35323461,35741766,36262376,37041896,37274755,37200003,37537017,37933572,38374016,38815753,39264163,39782308
South Africa,ZAF,"Population ages 65 and above, total",SP.POP.65UP.TO,1246955,1285792,1330964,1375506,1415195,1456030,1497791,1540043,1582693,1629788,1681001,1730553,1777677,1824905,1864738,1893579,1918653,1946010,1979149,2018814,2064761,2118398,2179355,2242084,2307072,2377926,2453454,2534078,2619507,2713367,2818948,2926780,3035329,3142859,3249695,3356734,3456202,3528430,3546983,3529541,3535248
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2.680367987,2.794499448,2.960948915,3.27832628,3.497676367,3.467807047,3.352374087,3.078393695,2.558396293,2.055904955,1.814546217,1.731043067,1.646039541,1.524082802,1.38627726,1.244552681,1.111554545,0.962864026,0.885660412,0.910100943,0.924209373,0.935290169,0.945094241,0.963593458,1.013877213,1.133081339,1.18929507,1.193036004,1.263405618,1.329158525,1.361621107,1.576294221,2.074016859,0.972003982,0.387278488,1.22553004,1.295073863,1.223179295,0.998920419,0.841058244,0.865464649
South Africa,ZAF,"Population, total",SP.POP.TOTL,31865176,32768207,33752964,34877834,36119333,37393853,38668684,39877570,40910959,41760755,42525440,43267982,43986084,44661603,45285048,45852166,46364681,46813266,47229714,47661514,48104048,48556071,49017147,49491756,49996094,50565812,51170779,51784921,52443325,53145033,53873616,54729551,55876504,56422274,56641209,57339635,58087055,58801927,59392255,59893885,60414495
South Africa,ZAF,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.526939988,..,..,..,0.642239988,..,0.676500022,0.726809978,0.770240009,0.80290997,0.793640018,0.805670023,0.749930024,0.662840009,0.66753,0.669340014,0.663299978,0.709869981,0.731469989,0.749920011,0.762570024,0.687730014,0.614300013,0.603600025,..,..,..
South Africa,ZAF,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,3925.39,3924.31,4004.7,4045.03,3964.55,4156.78,4460.97,4344.07,4891.31,5198.35,5785.6,5918.42,6317.38,7086.92,7575.5,8266.46,8930.94,9547.56,10192.54,10914.22,11924.93,12851.91,13422.23,14999.24,15884.53,..,..,..
South Africa,ZAF,Urban population,SP.URB.TOTL,15589081,16085257,16664513,17405783,18218230,19060395,19916306,20751091,21500345,22149069,22760041,23366441,23966258,24549143,25110106,25645116,26154780,26632535,27094742,27595063,28114892,28644683,29182849,29733162,30305632,30923017,31565718,32219542,32906089,33625925,34367596,35197669,36223620,36866878,37298236,38047715,38834681,39605450,40295863,40928486,41576651
South Africa,ZAF,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.6,..,..,..,..,..,..,..,..,..,..,..,..,5.5,..,..,..
Solomon Islands,SLB,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.1,..,..,..,..,..,..,37.1,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.23557091,30.12044907,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,..,..,..
Solomon Islands,SLB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.92680834,11.59243936,10.1052824,8.720339804,6.737625634,6.259588741,8.402457923,7.685645856,7.74418283,11.46390032,..,15.39316607,..
Solomon Islands,SLB,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
